book-imbalnace-0.2-5-1,mid_price_top,mid_price_wt,mid_price_mkt,mid_price_del,timestamp
476.8710997477174,46029000.0,46029400.0,0.1,46029500.0,2023-10-27 20:35:25
321.2399658858776,46044000.0,46043500.0,0.2,46043375.0,2023-10-27 20:35:30
-508.843128785491,46042500.0,46041800.0,0.0,46041625.0,2023-10-27 20:35:35
449.7249739691615,46044500.0,46044900.0,0.2,46045000.0,2023-10-27 20:35:40
2349.4736760631204,46055500.0,46057200.0,0.1,46057625.0,2023-10-27 20:35:45
608.9665409997106,46058500.0,46058600.0,0.0,46058625.0,2023-10-27 20:35:50
-134.42558402568102,46057500.0,46057100.0,0.2,46057000.0,2023-10-27 20:35:55
204.21538972109556,46057500.0,46057800.0,0.1,46057875.0,2023-10-27 20:36:00
101.97485186159611,46058000.0,46057800.0,0.1,46057750.0,2023-10-27 20:36:05
203.26220812648535,46058500.0,46058600.0,0.1,46058625.0,2023-10-27 20:36:10
1133.402206324041,46066500.0,46066500.0,0.1,46066500.0,2023-10-27 20:36:15
-1107.4090438112617,46076500.0,46078000.0,3.8,46078375.0,2023-10-27 20:36:20
387.14937809854746,46068000.0,46068100.0,0.2,46068125.0,2023-10-27 20:36:25
368.6079649180174,46068500.0,46068800.0,0.2,46068875.0,2023-10-27 20:36:30
571.1006607040763,46067000.0,46066800.0,0.2,46066750.0,2023-10-27 20:36:35
-1637.0064835697412,46070500.0,46070900.0,0.1,46071000.0,2023-10-27 20:36:39
-1225.650131188333,46067000.0,46066400.0,0.1,46066250.0,2023-10-27 20:36:44
589.0326983556151,46059500.0,46059400.0,0.1,46059375.0,2023-10-27 20:36:49
684.9957060143352,46060000.0,46060000.0,0.1,46060000.0,2023-10-27 20:36:54
678.1014845743775,46060000.0,46059900.0,0.1,46059875.0,2023-10-27 20:36:59
-462.081128269434,46054000.0,46053200.0,1.0,46053000.0,2023-10-27 20:37:04
-816.2983421012759,46028500.0,46027900.0,0.1,46027750.0,2023-10-27 20:37:09
68.31843446195126,46033500.0,46033300.0,0.1,46033250.0,2023-10-27 20:37:14
